,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
6050,-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,1H_OCEAN,5.022079116835327,0.19893753434695,3.1223551057957684,192100.0
2505,-122.04,39.72,23.0,2502.0,481.0,1443.0,455.0,2.5625,INLAND,5.498901098901099,0.19224620303756995,3.1714285714285713,70000.0
6086,-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,1H_OCEAN,6.047899778924097,0.17783599366394542,3.2818717759764184,362500.0
677,-122.13,37.69,34.0,1131.0,278.0,560.0,237.0,2.875,NEAR_BAY,4.772151898734177,0.2458001768346596,2.3628691983122363,161700.0
10801,-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,1H_OCEAN,5.572815533980583,0.1835075493612079,2.7993527508090614,273800.0
12718,-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,4.4946,INLAND,5.294896030245747,0.19778650481970725,3.9017013232514177,136000.0
5737,-117.74,34.11,28.0,3494.0,566.0,1391.0,522.0,5.3637,INLAND,6.693486590038314,0.1619919862621637,2.664750957854406,214700.0
10675,-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,1H_OCEAN,4.429936305732484,0.21746944644140906,2.785031847133758,153800.0
18316,-122.72,38.44,48.0,707.0,166.0,458.0,172.0,3.1797,1H_OCEAN,4.1104651162790695,0.2347949080622348,2.6627906976744184,140400.0
5596,-118.34,34.19,41.0,1524.0,393.0,1176.0,375.0,2.875,1H_OCEAN,4.064,0.2578740157480315,3.136,192400.0
11256,-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,INLAND,4.944320712694878,0.2301801801801802,2.0311804008908685,87800.0
8189,-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,1H_OCEAN,3.45679012345679,0.285,2.7925925925925927,198400.0
12676,-117.65,34.1,30.0,1461.0,341.0,1014.0,345.0,2.4667,INLAND,4.234782608695652,0.23340177960301164,2.9391304347826086,106000.0
14362,-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,NEAR_OCEAN,5.248502994011976,0.19737592698231604,2.9595808383233533,129100.0
15978,-120.61,35.06,13.0,2364.0,421.0,1257.0,380.0,4.6167,1H_OCEAN,6.221052631578948,0.17808798646362098,3.307894736842105,273100.0
19470,-118.74,34.26,22.0,4337.0,673.0,2347.0,636.0,5.4091,1H_OCEAN,6.819182389937107,0.15517638920913074,3.690251572327044,222400.0
3815,-118.46,34.18,35.0,1819.0,465.0,1336.0,419.0,3.4583,1H_OCEAN,4.341288782816229,0.2556349642660803,3.18854415274463,253200.0
4912,-118.33,33.98,38.0,3063.0,796.0,2153.0,721.0,1.8472,1H_OCEAN,4.2482662968099865,0.25987593862226577,2.986130374479889,149100.0
15866,-121.44,37.74,25.0,456.0,116.0,370.0,106.0,3.1319,INLAND,4.30188679245283,0.2543859649122807,3.490566037735849,112500.0
900,-122.0,37.55,27.0,6103.0,1249.0,3026.0,1134.0,4.1591,1H_OCEAN,5.381834215167548,0.20465344912338193,2.6684303350970016,332400.0
15291,-122.47,37.75,46.0,3238.0,544.0,1293.0,470.0,6.1592,NEAR_BAY,6.889361702127659,0.16800494132180357,2.751063829787234,381700.0
8861,-122.51,37.97,37.0,4296.0,1089.0,2100.0,1025.0,3.2462,NEAR_BAY,4.191219512195122,0.2534916201117318,2.048780487804878,329400.0
19086,-119.02,36.07,29.0,2610.0,597.0,1659.0,571.0,1.5911,INLAND,4.57092819614711,0.22873563218390805,2.905429071803853,60800.0
9675,-117.96,33.9,9.0,1899.0,284.0,1070.0,293.0,7.2532,1H_OCEAN,6.48122866894198,0.14955239599789363,3.651877133105802,381500.0
1285,-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,INLAND,6.58154859967051,0.15143929912390489,3.243822075782537,165200.0
1792,-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,NEAR_BAY,6.949090909090909,0.14809000523286237,2.5345454545454547,267700.0
13016,-117.26,34.17,30.0,1937.0,351.0,945.0,344.0,3.8906,INLAND,5.630813953488372,0.18120805369127516,2.747093023255814,123700.0
10888,-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165,1H_OCEAN,4.962085308056872,0.2113976440624005,2.7314375987361768,234600.0
2576,-124.06,41.13,22.0,3263.0,799.0,1384.0,578.0,2.4708,NEAR_OCEAN,5.645328719723183,0.2448666870977628,2.394463667820069,119400.0
9822,-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,1H_OCEAN,6.932926829268292,0.14951627088830255,3.1951219512195124,259300.0
19604,-121.76,38.66,17.0,5320.0,984.0,2866.0,928.0,4.1997,INLAND,5.732758620689655,0.1849624060150376,3.0883620689655173,133400.0
14991,-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,NEAR_BAY,3.9454297407912686,0.2596818810511757,2.4351978171896316,350000.0
10728,-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,1H_OCEAN,4.065241844769404,0.26563364692861097,3.6917885264341956,190300.0
16969,-121.82,37.38,32.0,1650.0,246.0,768.0,263.0,6.8462,1H_OCEAN,6.273764258555133,0.14909090909090908,2.920152091254753,320900.0
3853,-118.56,34.22,35.0,1843.0,329.0,1041.0,317.0,4.4271,1H_OCEAN,5.813880126182966,0.1785132935431362,3.2839116719242902,205100.0
7731,-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,1H_OCEAN,5.626923076923077,0.17566643882433355,2.776923076923077,226300.0
596,-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,NEAR_BAY,5.545774647887324,0.2057142857142857,2.6056338028169015,181000.0
409,-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,NEAR_BAY,6.749253731343283,0.1450685537372844,2.444776119402985,346800.0
14281,-117.08,32.6,24.0,1901.0,490.0,1334.0,476.0,2.2544,NEAR_OCEAN,3.9936974789915967,0.2577590741714887,2.802521008403361,121900.0
11385,-117.4,34.0,31.0,1192.0,307.0,1013.0,283.0,2.0742,INLAND,4.212014134275618,0.2575503355704698,3.579505300353357,76200.0
5093,-118.25,33.94,43.0,1113.0,378.0,1305.0,334.0,1.1434,1H_OCEAN,3.3323353293413174,0.33962264150943394,3.907185628742515,91300.0
17431,-121.88,37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,1H_OCEAN,4.533333333333333,0.2253393665158371,3.0574358974358975,226400.0
4355,-118.21,34.07,42.0,902.0,318.0,1312.0,323.0,1.9375,1H_OCEAN,2.7925696594427243,0.352549889135255,4.061919504643963,168800.0
15032,-122.45,37.78,43.0,1452.0,397.0,897.0,393.0,4.1319,NEAR_BAY,3.6946564885496183,0.2734159779614325,2.282442748091603,322700.0
3372,-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,1H_OCEAN,6.030018761726079,0.15961418792781581,3.189493433395872,248200.0
11731,-116.69,33.5,13.0,1187.0,255.0,442.0,179.0,1.9107,INLAND,6.631284916201118,0.21482729570345407,2.46927374301676,155700.0
7208,-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,1H_OCEAN,5.152777777777778,0.20350404312668463,5.0625,105400.0
4559,-118.3,34.05,31.0,1744.0,720.0,2034.0,633.0,2.2684,1H_OCEAN,2.755134281200632,0.41284403669724773,3.213270142180095,193800.0
12357,-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,INLAND,7.188405797101449,0.14566532258064516,3.050724637681159,173300.0
3665,-118.37,34.2,33.0,1438.0,309.0,1378.0,306.0,2.8917,1H_OCEAN,4.699346405228758,0.2148817802503477,4.503267973856209,170400.0
6479,-118.15,34.12,43.0,1810.0,427.0,742.0,429.0,3.8529,1H_OCEAN,4.2191142191142195,0.23591160220994475,1.7296037296037297,350000.0
248,-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,NEAR_BAY,3.38989898989899,0.3063170441001192,3.4343434343434343,131900.0
6641,-118.1,33.99,36.0,1529.0,290.0,1271.0,287.0,3.6875,1H_OCEAN,5.327526132404182,0.18966644865925442,4.428571428571429,175200.0
8862,-122.47,37.99,22.0,7274.0,1002.0,2468.0,957.0,7.494,NEAR_BAY,7.6008359456635315,0.1377508935936211,2.57889237199582,439200.0
7616,-118.08,33.88,30.0,1901.0,519.0,2685.0,496.0,3.2639,1H_OCEAN,3.8326612903225805,0.27301420305102575,5.413306451612903,120100.0
8100,-118.35,33.93,35.0,1050.0,252.0,918.0,236.0,1.7344,1H_OCEAN,4.4491525423728815,0.24,3.889830508474576,146900.0
13605,-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25,NEAR_OCEAN,5.426573426573427,0.19072164948453607,3.9254079254079253,99600.0
8689,-118.27,34.46,10.0,2184.0,405.0,1119.0,370.0,4.7437,INLAND,5.902702702702703,0.18543956043956045,3.0243243243243243,294000.0
70,-122.29,37.81,26.0,768.0,152.0,392.0,127.0,1.7719,NEAR_BAY,6.047244094488189,0.19791666666666666,3.0866141732283463,82500.0
16776,-121.89,37.3,46.0,2639.0,448.0,938.0,424.0,5.0662,1H_OCEAN,6.224056603773585,0.16976127320954906,2.2122641509433962,331600.0
1831,-124.16,41.74,15.0,2715.0,569.0,1532.0,530.0,2.1829,NEAR_OCEAN,5.122641509433962,0.20957642725598527,2.890566037735849,69500.0
16180,-122.31,37.57,45.0,1165.0,236.0,845.0,251.0,4.1875,NEAR_OCEAN,4.6414342629482075,0.20257510729613734,3.366533864541833,267300.0
5914,-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851,1H_OCEAN,3.5619335347432024,0.2748091603053435,3.915407854984894,140600.0
13923,-117.14,32.93,16.0,2412.0,419.0,1612.0,422.0,4.5086,1H_OCEAN,5.7156398104265405,0.17371475953565504,3.8199052132701423,171100.0
1184,-121.67,39.34,22.0,1217.0,224.0,537.0,187.0,2.6607,INLAND,6.508021390374331,0.18405916187345933,2.871657754010695,84600.0
17231,-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,1H_OCEAN,5.791452991452991,0.18683589138134593,2.781196581196581,355100.0
3902,-118.58,34.22,35.0,2560.0,441.0,1428.0,468.0,5.6345,1H_OCEAN,5.47008547008547,0.172265625,3.051282051282051,228200.0
1370,-122.08,37.99,19.0,4657.0,739.0,1914.0,732.0,5.0509,NEAR_BAY,6.362021857923497,0.15868584925917972,2.6147540983606556,199900.0
10911,-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,1H_OCEAN,7.929078014184397,0.1252236135957066,2.868794326241135,342800.0
5337,-118.29,33.85,10.0,1391.0,420.0,1378.0,377.0,1.9049,1H_OCEAN,3.689655172413793,0.301941049604601,3.6551724137931036,222200.0
15369,-122.49,37.74,52.0,2302.0,457.0,1154.0,424.0,4.5744,NEAR_OCEAN,5.429245283018868,0.19852302345786274,2.7216981132075473,315200.0
6573,-118.11,34.06,32.0,1273.0,344.0,1148.0,368.0,2.1061,1H_OCEAN,3.4592391304347827,0.2702278083267871,3.119565217391304,214700.0
3390,-118.41,34.28,32.0,2574.0,531.0,2609.0,472.0,3.7566,1H_OCEAN,5.453389830508475,0.2062937062937063,5.5275423728813555,146700.0
16421,-119.69,34.43,44.0,2440.0,485.0,1011.0,442.0,4.149,1H_OCEAN,5.520361990950226,0.1987704918032787,2.2873303167420813,443600.0
9502,-122.57,38.58,18.0,2083.0,506.0,926.0,487.0,1.9925,INLAND,4.277207392197125,0.242918867018723,1.9014373716632444,225000.0
19280,-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,NEAR_OCEAN,5.491666666666666,0.23186646433990896,2.24,395500.0
2358,-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,INLAND,4.994082840236686,0.21919431279620852,3.084812623274162,92400.0
18457,-120.98,37.71,22.0,434.0,89.0,195.0,86.0,2.4211,INLAND,5.046511627906977,0.20506912442396313,2.2674418604651163,268800.0
19354,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR_OCEAN,3.706056129985229,0.274212833798326,4.621861152141802,146100.0
13645,-117.03,32.69,8.0,2460.0,397.0,1784.0,390.0,4.5662,NEAR_OCEAN,6.3076923076923075,0.1613821138211382,4.574358974358974,175500.0
15320,-122.45,37.72,47.0,1773.0,345.0,1083.0,315.0,4.475,NEAR_BAY,5.628571428571429,0.19458544839255498,3.4380952380952383,221200.0
17678,-122.0,37.08,17.0,4154.0,739.0,2149.0,693.0,5.5919,NEAR_OCEAN,5.994227994227995,0.17790081848820413,3.101010101010101,373400.0
15359,-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,NEAR_OCEAN,5.407407407407407,0.19227005870841488,2.5899470899470898,319100.0
13908,-117.14,32.9,16.0,3217.0,,2054.0,687.0,4.2234,1H_OCEAN,4.682678311499272,,2.98981077147016,162100.0
18856,-123.22,40.16,27.0,1848.0,449.0,396.0,150.0,2.8472,INLAND,12.32,0.24296536796536797,2.64,41300.0
6862,-118.16,34.04,11.0,852.0,215.0,806.0,202.0,1.3971,1H_OCEAN,4.217821782178218,0.25234741784037557,3.99009900990099,134400.0
16051,-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,NEAR_OCEAN,4.047058823529412,0.24476744186046512,3.416470588235294,256100.0
16446,-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019,NEAR_OCEAN,3.829145728643216,0.25131233595800523,3.158291457286432,250000.0
16166,-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,NEAR_OCEAN,5.557647058823529,0.19813717188823032,2.3341176470588234,359900.0
10427,-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,1H_OCEAN,4.215932914046122,0.24241670810542018,2.4465408805031448,140600.0
4473,-118.27,34.07,42.0,1175.0,428.0,1593.0,407.0,2.3438,1H_OCEAN,2.886977886977887,0.36425531914893616,3.914004914004914,213300.0
4985,-118.31,33.94,43.0,2104.0,393.0,1132.0,394.0,3.0682,1H_OCEAN,5.340101522842639,0.186787072243346,2.8730964467005076,142000.0
4005,-118.44,34.15,38.0,1387.0,337.0,713.0,343.0,2.9352,1H_OCEAN,4.043731778425656,0.24297043979812544,2.0787172011661808,304500.0
15194,-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,NEAR_BAY,5.1923076923076925,0.2518518518518518,3.576923076923077,181300.0
6523,-118.08,34.08,43.0,1716.0,402.0,1343.0,386.0,2.9688,1H_OCEAN,4.44559585492228,0.23426573426573427,3.4792746113989637,211400.0
2807,-118.99,35.4,48.0,1908.0,331.0,789.0,321.0,3.5714,INLAND,5.94392523364486,0.17348008385744235,2.457943925233645,84600.0
14584,-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,1H_OCEAN,6.208558371416701,0.1666220556745182,2.7420024927295388,308300.0
15436,-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036,NEAR_BAY,5.11353711790393,0.19555935098206662,2.554585152838428,369200.0
14437,-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,1H_OCEAN,5.450268817204301,0.18298397040690506,2.853494623655914,142000.0
213,-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,NEAR_BAY,4.306603773584905,0.24644030668127054,2.832547169811321,136700.0
6867,-118.17,34.05,35.0,1256.0,294.0,2990.0,302.0,3.1528,1H_OCEAN,4.158940397350993,0.2340764331210191,9.900662251655628,121800.0
14037,-117.15,32.8,41.0,1413.0,261.0,1070.0,259.0,2.3578,NEAR_OCEAN,5.455598455598456,0.18471337579617833,4.1312741312741315,166700.0
17229,-122.04,37.32,27.0,2826.0,451.0,1259.0,439.0,5.7528,1H_OCEAN,6.437357630979498,0.15958952583156405,2.867881548974943,431400.0
7118,-118.22,33.94,42.0,1115.0,297.0,1412.0,325.0,3.0903,1H_OCEAN,3.4307692307692306,0.2663677130044843,4.344615384615385,153500.0
18314,-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,1H_OCEAN,5.163003663003663,0.21709826179496275,3.010989010989011,147900.0
2413,-119.6,36.57,33.0,1923.0,403.0,1205.0,389.0,1.8333,INLAND,4.943444730077121,0.20956838273530942,3.0976863753213366,68300.0
9334,-121.92,36.61,27.0,3044.0,661.0,1229.0,618.0,3.1359,NEAR_OCEAN,4.925566343042071,0.2171484888304862,1.9886731391585761,268000.0
11210,-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,INLAND,6.12106135986733,0.17339474397182336,2.915422885572139,151900.0
10722,-117.92,33.79,35.0,1785.0,288.0,1033.0,297.0,4.5739,1H_OCEAN,6.01010101010101,0.16134453781512606,3.478114478114478,190500.0
16750,-121.93,37.3,16.0,1111.0,226.0,317.0,199.0,2.7153,1H_OCEAN,5.582914572864322,0.20342034203420342,1.592964824120603,233300.0
9911,-117.64,33.51,15.0,1743.0,254.0,943.0,274.0,5.9339,1H_OCEAN,6.361313868613139,0.1457257601835915,3.4416058394160585,286000.0
14482,-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024,1H_OCEAN,5.105882352941176,0.19486504279131006,3.2,144900.0
15617,-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961,INLAND,4.308219178082192,0.22257551669316375,4.3493150684931505,126700.0
18483,-121.06,37.66,6.0,3655.0,598.0,1993.0,596.0,4.6053,INLAND,6.132550335570469,0.16361149110807113,3.3439597315436242,150100.0
9493,-122.47,38.6,20.0,1036.0,202.0,589.0,194.0,5.3698,INLAND,5.34020618556701,0.19498069498069498,3.036082474226804,303300.0
12846,-117.44,34.1,43.0,1614.0,400.0,926.0,349.0,2.075,INLAND,4.624641833810888,0.24783147459727387,2.653295128939828,95100.0
3306,-122.65,38.92,30.0,70.0,38.0,20.0,13.0,4.125,INLAND,5.384615384615385,0.5428571428571428,1.5384615384615385,112500.0
10559,-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875,1H_OCEAN,7.1158940397351,0.216379711493718,3.198675496688742,183900.0
1053,-121.85,39.74,39.0,1139.0,265.0,623.0,264.0,2.2833,INLAND,4.3143939393939394,0.23266022827041263,2.359848484848485,85800.0
13588,-117.06,32.72,31.0,2669.0,514.0,1626.0,499.0,3.1923,NEAR_OCEAN,5.348697394789579,0.1925814911952042,3.258517034068136,116900.0
16777,-121.89,37.29,38.0,1568.0,351.0,710.0,339.0,2.7042,1H_OCEAN,4.625368731563422,0.22385204081632654,2.094395280235988,286600.0
10183,-117.71,33.61,26.0,2280.0,550.0,669.0,502.0,2.3438,1H_OCEAN,4.54183266932271,0.2412280701754386,1.3326693227091633,72300.0
12835,-117.4,34.15,4.0,12156.0,1864.0,5020.0,1524.0,4.7909,INLAND,7.9763779527559056,0.1533399144455413,3.293963254593176,149200.0
2660,-115.56,32.96,21.0,2164.0,480.0,1164.0,421.0,3.8177,INLAND,5.140142517814727,0.22181146025878004,2.7648456057007125,107200.0
5690,-117.83,34.14,26.0,8254.0,1153.0,3460.0,1131.0,6.5253,INLAND,7.297966401414677,0.13968984734674098,3.0592396109637487,349900.0
19485,-118.91,34.28,6.0,6106.0,1134.0,3246.0,1062.0,5.2206,1H_OCEAN,5.749529190207157,0.18571896495250573,3.056497175141243,280200.0
10792,-117.94,33.73,24.0,4197.0,718.0,2468.0,714.0,5.2563,1H_OCEAN,5.878151260504202,0.17107457707886586,3.4565826330532214,211400.0
16852,-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,1H_OCEAN,3.421338155515371,0.30021141649048627,1.7613019891500905,228000.0
17943,-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,NEAR_BAY,6.328671328671328,0.16022099447513813,2.344988344988345,145800.0
6814,-118.01,33.89,36.0,1589.0,265.0,804.0,272.0,4.6354,1H_OCEAN,5.841911764705882,0.16677155443675268,2.9558823529411766,202900.0
9163,-120.84,37.07,24.0,1520.0,335.0,882.0,306.0,2.2019,INLAND,4.967320261437909,0.22039473684210525,2.8823529411764706,100000.0
324,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,NEAR_BAY,4.561290322580645,0.2079207920792079,2.6903225806451614,83400.0
8677,-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,INLAND,4.74845869297164,0.2225396001038691,2.6744759556103577,116300.0
656,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,NEAR_BAY,5.219269102990033,0.20178230426479948,2.903654485049834,189100.0
4405,-118.21,34.05,28.0,950.0,357.0,1485.0,345.0,1.9271,1H_OCEAN,2.753623188405797,0.3757894736842105,4.304347826086956,136400.0
12576,-121.38,36.84,6.0,3769.0,669.0,2061.0,648.0,4.1875,INLAND,5.816358024691358,0.17750066330591668,3.1805555555555554,217600.0
5354,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,1H_OCEAN,4.955684007707129,0.19595645412130638,2.2581888246628132,304100.0
5987,-117.94,34.06,32.0,3418.0,662.0,2003.0,622.0,4.0333,1H_OCEAN,5.495176848874598,0.19368051492100644,3.220257234726688,210200.0
4494,-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,1H_OCEAN,2.6440677966101696,0.48504273504273504,2.7966101694915255,187500.0
946,-121.92,37.68,23.0,1655.0,223.0,706.0,219.0,7.2211,1H_OCEAN,7.557077625570776,0.13474320241691842,3.223744292237443,291900.0
4010,-118.46,34.16,16.0,4590.0,1200.0,2195.0,1139.0,3.8273,1H_OCEAN,4.029850746268656,0.26143790849673204,1.9271290605794558,334900.0
13508,-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,NEAR_OCEAN,3.110831234256927,0.3133603238866397,2.0554156171284634,122500.0
14580,-117.1,32.9,16.0,2994.0,445.0,1047.0,437.0,5.149,1H_OCEAN,6.851258581235698,0.1486305945223781,2.3958810068649887,184300.0
14853,-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,1H_OCEAN,5.953068592057762,0.16858702243784113,3.5848375451263537,170700.0
3798,-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,1H_OCEAN,3.4686868686868686,0.2783925451368666,3.2888888888888888,225600.0
5740,-117.74,34.1,29.0,2742.0,488.0,2477.0,532.0,3.5072,INLAND,5.154135338345864,0.17797228300510576,4.656015037593985,121900.0
12220,-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,INLAND,4.548654244306419,0.23668639053254437,2.8447204968944098,69300.0
5675,-118.44,34.28,46.0,11.0,11.0,24.0,13.0,2.875,1H_OCEAN,0.8461538461538461,1.0,1.8461538461538463,162500.0
4457,-118.24,34.04,52.0,116.0,107.0,171.0,92.0,1.0769,1H_OCEAN,1.2608695652173914,0.9224137931034483,1.858695652173913,112500.0
10148,-117.81,33.67,24.0,3930.0,661.0,1831.0,616.0,6.3767,1H_OCEAN,6.37987012987013,0.16819338422391858,2.9724025974025974,269000.0
9454,-122.21,38.28,35.0,1273.0,210.0,555.0,181.0,4.4861,NEAR_BAY,7.033149171270718,0.16496465043205027,3.0662983425414363,269300.0
15386,-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,NEAR_OCEAN,3.8192182410423454,0.26609808102345417,2.3436482084690553,268900.0
17975,-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6.4599,NEAR_BAY,7.8125,0.1308235294117647,3.150735294117647,219700.0
504,-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,NEAR_BAY,3.5860555826426133,0.3273963290278722,1.5114578254509996,143800.0
15086,-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909,NEAR_BAY,5.62993762993763,0.19294682422451995,4.70997920997921,250000.0
12115,-121.41,38.59,17.0,12355.0,3630.0,5692.0,3073.0,2.5245,INLAND,4.020501138952164,0.29380817482800486,1.8522616335828181,99100.0
13026,-117.26,34.13,39.0,3521.0,747.0,2256.0,721.0,2.1375,INLAND,4.883495145631068,0.2121556376029537,3.128987517337032,87500.0
7238,-118.22,33.92,23.0,926.0,409.0,1856.0,408.0,2.1366,1H_OCEAN,2.269607843137255,0.44168466522678185,4.549019607843137,100000.0
12267,-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723,INLAND,5.071161048689139,0.19054652880354506,2.8876404494382024,78800.0
6503,-118.14,34.07,52.0,695.0,145.0,523.0,170.0,3.665,1H_OCEAN,4.088235294117647,0.20863309352517986,3.0764705882352943,220400.0
9948,-117.6,33.45,4.0,2369.0,566.0,996.0,435.0,5.4031,NEAR_OCEAN,5.445977011494253,0.2389193752638244,2.2896551724137932,243800.0
8576,-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,1H_OCEAN,4.984375,0.18495297805642633,2.328125,433300.0
6451,-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,1H_OCEAN,5.315457413249211,0.20237388724035607,2.3880126182965298,270500.0
8943,-122.53,37.86,38.0,1183.0,196.0,628.0,205.0,3.75,NEAR_BAY,5.770731707317073,0.16568047337278108,3.0634146341463415,478600.0
7996,-118.14,33.77,52.0,2208.0,409.0,791.0,408.0,5.8408,NEAR_OCEAN,5.411764705882353,0.1852355072463768,1.9387254901960784,500000.0
18188,-122.67,38.31,28.0,1915.0,419.0,930.0,342.0,3.7875,1H_OCEAN,5.599415204678363,0.218798955613577,2.719298245614035,292700.0
2646,-115.6,33.04,31.0,314.0,61.0,152.0,56.0,3.3472,INLAND,5.607142857142857,0.1942675159235669,2.7142857142857144,91700.0
3514,-118.63,34.24,9.0,4759.0,924.0,1884.0,915.0,4.8333,1H_OCEAN,5.201092896174863,0.19415843664635427,2.059016393442623,277200.0
